ID,Type,TOTAL (ADA),Sent amount (ADA),Deposit amount (ADA),Fee (ADA),Tokens (unformatted amounts),Date & time,Status,Addresses from,Addresses to,Withdrawals
62025b4972af0a8eeb3ef9f72cea4e079019bba4ae22ab7e8022d557487d587a,Received,1.689618,,,,"1 (asset1h4xrl80d8zufknevyt5ckzy9yd5z397dlhaghs), 1 (asset1gppdcutkh2e5wjqr8038z72tvgj2tgk3jplxp2), 1 (asset19t7d3k0ckddqpzyrmva6rudc22xhmq35jd544s)",2022-05-24T18:50:00.000Z,Confirmed, ,"addr1qxl689sszzfncckvj2mk43jm0sher5fmd4xh6z9ysza59us272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesd8j946, addr1q8755c7650ep9mlssqmrqdnj2frv8tvk5md87exg5ptwdfew8qt87qx4ql2tj8fu7qktamhv2r7uguhaxqlwnwkxclaq47asfe",
cc1b1ad26eb8b110f9f92879ac1c8958f0fd769b91b08246e47e80e261dbd4a9,Sent,"-23,000.870249","23,000.000000",0.000000,0.870249,,2022-05-24T18:21:54.000Z,Confirmed,"addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q8eve27szzqkksy76w8kvzdh7m6xj3l8xy99r68gza799eq272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeskhqfr2, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q8wa4fljzdrmey8gm8q5hrnztzsmlq6cvwnq0ry4nep4deg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxes07mynk, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1qxl689sszzfncckvj2mk43jm0sher5fmd4xh6z9ysza59us272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesd8j946, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1qyusds7zz35ryhv6j4r6fhswe6tweqzgxl7fv25huhk7qfq272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesmq2yhg, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1qx43u37xx4nr3ge4jc8f7r9vt7j2j5pgv303elm4qtwlyhc272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesthmkxc, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1qy377fmmj5qk0kahx06e3gmkjrr0tkxzjvsytk3369m6u5s272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesapj6c8, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q8rp59h0l02nr5k27uvxu9lrucc8tk0sau7c2v4ag0ln2fs272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeskk8xyg, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1qxjvc42gxg4t93xtjxqr3arljexsmsldemxmxpjextknjxc272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesq57mjz, addr1qxl689sszzfncckvj2mk43jm0sher5fmd4xh6z9ysza59us272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesd8j946, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9xg8ys8k6xu3m2q2szt7lskjjejsq4gerrwd5cqdax86zs272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeswe66pz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz","addr1q8755c7650ep9mlssqmrqdnj2frv8tvk5md87exg5ptwdfew8qt87qx4ql2tj8fu7qktamhv2r7uguhaxqlwnwkxclaq47asfe, addr1q99q05jg64yumkhpv9jfux8tud6wq2ew5yfuzx5z4urtrdg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesl5rg9z",
32b5450e6c4ceaeabe6273ab8cee3223cc570ae7f29a011302a00bd87492ab70,Received,1.344798,,,,1 (asset10zar7fnjn5nrcsqltf5qcycpggj6z8qkc6ns7m),2022-05-23T13:10:00.000Z,Confirmed, ,"addr1qxl689sszzfncckvj2mk43jm0sher5fmd4xh6z9ysza59us272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesd8j946, addr1qygjuzmu3qt6c0e7y7sk2ltquzkks8jzj37at4w0gnquxvd6reane8x480ducvmvjrdauqgadjznyj75platt4zhs08qh89eln",
2277cd6d47aa8305ba6b89c02b2dd96c2fdadedd6671ae09c659ed283830f66e,Received,2.700000,,,,"494,085 (asset13vy0k3a04a2s920v5r33lzq4khaq8dm9t2gnd5)",2022-05-18T02:28:14.000Z,Confirmed, ,"addr1vxtyhsynuwmqdrpvt79zunwrfeqr68p8llf9e5wvqcnh7dgfd3cql, addr1qxpsu48fgq9fve5mc9hcazy6pf7vlhh7ga9ymk2r6pslu6gk436yspl5fu3yxwdqrwe4zapxslengvatz0sctvtwxr0s2qe93n, addr1q8al28hpm64ln3g7lmes7qfdr3lrejk40xk0esc34gxuwlc3hr2680a7lz0sl7w8v4plwj5eyg28s230v09ckzh4qjpqrxy9zy, addr1qxelxhf9le3qyjn8kpm0gey4pc8n8mjhg70f74fl7q0ajkamzvxkat2untqhsz5ftpjqms80d7c2fth4rwf36qfkxc3q8vugkc, addr1q8d8j3hsv3gupxpym8rhvu82m28dxvw6984hd0a9tdzsl7zv6feaj5u2u2a2u979gaw2fr0r9azq96t3pdjgdwwsw4sset79rf, addr1q9xnqczgsxpfwmhcnks04a2q95q84l6pccnjwfq90t68r9zf2pa6hzj5em536lf8xzqs7dnzd6tc3xf2z386mzhnunvqsusyz0, addr1q97vesh94nu9m2a93mh8u5sz6wvxchac4fmq65q7l5d0m5ly5wwq55x72rw9yxvrale93v4wuxrhs4s7yfk8sj50jxlsnh8pw7, addr1qy594d7cw9xnjwe4kha2hq065yzl8tv9frceq7c7uh0yln86lvah62qs7d5zjxvuqz4veyukcn3s29dz2qaxr4ffhcvsedt8xn, addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz, addr1qyxjrmqcw6umngp8sgdxnh0s8j40ash3ev3vll69u23knf0qjhmmk99pqu7c3pz0mmwyf5zj6dmsx8he5hxfvzchj8ws0czcdf, addr1q8g6axm4vyg6uqfkk6y3kytw9gj86pqzw9fs25m2pawcyeanj4gq4hehwe7l8mz4nak8tm6rllcj8n5u795z74ckgwsq25vu25, addr1qxuxzem2l3xac8p93muvgfdgayhfyj5zsghzptr2ajpkp29jl5c8893x4vd68sylhz6ar37rxz0k7umql5d33cu2m0tsewh3kd, addr1qyy90ywnna5u2qdhxmvgm7d84zqcqdy8ndysha0nykytvxjlfeyv2rq8fvw29sgessgxtj7wcu4gd7k6np6lnygrp06qdy6k7x, addr1q9hjcu8pmmvy02t4e0xgqvw3v60p4ve0eg8tu2mw9p47ez42hmxlgy9dngvep2slyetsj25pjz9gcr97ukj579uu9v7qqpqfda, addr1qyvtxt3mh56gkc29gwplfawr2d5eav9nxt8ja0z7p8k637gzehx5327vcmtrlsf5qv5sfd3usl8q6tny2y0d706rnaescpcjuc, addr1q8psfvmnmkescw5j36w2hzacgyqsgce95sg7w9p6cg383xx57cudchmdlsxyfmtz6k8ecsqnhkxewjrm0s2zpmapl6vsd7tm5h, addr1q86rlx24t7r26q36utude057gg3d60ngg27qeam5lz9q8qnr37c62mm2hlmujrmyqnfyu9cxxupf4cjl5qq2d0duds8sk4z500, addr1q8a4ydxwhvec07vfhvdalrm6648h86y507hknc5rra9xgmu67lrd0yfce27sa230mhgkq0smdtl96w0spqcggsn449uszgd36v, addr1qy898jd9fuf3esn06s28c8p62z922mwrnh8nhujjjln5k54wqcfhqj4g8wd3xqe553fwzu3ypj7c35ymx8hfa2vdf5ssrzes7p, addr1qxmteef94kw609qxg09x4sw3tj3ekhghqv2afgjz0fqznztrgy84d9v5lsd6yz8cm5eahdg09k7akg6cwe9q2vrjrqssh8asvj",
97005cdfecd794b9e3010fee34ecea22c2ed932b3432891b48bf1582db0dc2d2,Sent,-3.167789,3.000000,0.000000,0.167789,,2022-05-18T02:22:19.000Z,Confirmed,addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz,"addr1vxtyhsynuwmqdrpvt79zunwrfeqr68p8llf9e5wvqcnh7dgfd3cql, addr1qx43u37xx4nr3ge4jc8f7r9vt7j2j5pgv303elm4qtwlyhc272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesthmkxc",
44841844195dc3db91a50eb44826b0dc18e8ccfa04c3b02df6758475f5c05800,Received,1.379280,,,,1 (asset1nanqnq2ff4ds94glr6uq3fa8h5udhr570xt7v5),2022-05-18T00:13:08.000Z,Confirmed, ,"addr1q8eve27szzqkksy76w8kvzdh7m6xj3l8xy99r68gza799eq272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeskhqfr2, addr1q9tl2a67fzvaasx0y55sfwarldcnq6z8p492emkhqmnu7m9tv9lg4l9m6janfyfwvumwwpd6nzvz8894dny2y9jh5k9qw0re2u",
5c9bbc0351165b4bada4d5fd846fad5a839790986b13fdeb177aebb030102d8a,Received,1.344798,,,,1 (asset1tjsesmd0k2qys6z95at0s7lflsycc2rnx57a7n),2022-05-17T19:13:38.000Z,Confirmed, ,"addr1qxl689sszzfncckvj2mk43jm0sher5fmd4xh6z9ysza59us272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxesd8j946, addr1q97y6k2hv3ad6l507mq59mpv2r7fdgxakn62stnmynzwmg0lmc8ymfjfhfkn85rtnrhsc9wcrlnme3j6xmyzk2vy4k7qtdssd4, addr1q97y6k2hv3ad6l507mq59mpv2r7fdgxakn62stnmynzwmg0lmc8ymfjfhfkn85rtnrhsc9wcrlnme3j6xmyzk2vy4k7qtdssd4",
0b5757b7969c833a003b375ce736403ef610c98512d4863335ab6c97e00f5ed8,Received,33.800000,,,,"1 (asset1kukq25adfus0qh8em7m66zyj59r3nrrudqsnsp), 1 (asset15gfqy7cushwspwfsdyghpacn9q7mds5qqum0s7)",2022-05-17T15:21:36.000Z,Confirmed, ,addr1q9lu3nrntwekh0ga8x8uq9aswy4625ugeh49dtlsp9jnghg272ezlrhu3wjxru7s4wmumaql4d8xcdtmlh7jnvwhvxeshecccz,
